x,order1,order2,order3
0.0,85.42804773637792,102.77970204848778,144.94300281542456
1.0,85.37432967767637,102.7726107214595,144.95950179224874
2.0,85.32096300280571,102.76538578109633,144.97603321562715
3.0,85.26794011755635,102.75802814467951,144.9925973144444
4.0,85.21525354566732,102.75053872677502,145.0091943175851
5.0,85.16289592747815,102.74291843923781,145.02582445393392
6.0,85.1108600185922,102.7351681912161,145.04248795237544
7.0,85.05913868855157,102.72728888915564,145.0591850417943
8.0,85.00772491952328,102.71928143680398,145.0759159510751
9.0,84.9566118049971,102.7111467352147,145.09268090910248
10.0,84.90579254849428,102.70288568275171,145.10948014476105
11.0,84.85526046228783,102.69449917509351,145.12631388693546
12.0,84.80500896613376,102.68598810523747,145.1431823645103
13.0,84.75503158601332,102.67735336350405,145.16008580637018
14.0,84.70532195288646,102.6685958375411,145.17702444139977
15.0,84.65587380145595,102.65971641232812,145.19399849848364
16.0,84.60668096894253,102.65071597018054,145.21100820650642
17.0,84.55773739387072,102.64159539075395,145.22805379435277
18.0,84.50903711486546,102.63235555104836,145.24513549090727
19.0,84.46057426945923,102.62299732541256,145.26225352505455
20.0,84.41234309290984,102.61352158554824,145.27940812567925
21.0,84.36433791702868,102.60392920051439,145.29659952166597
22.0,84.31655316901943,102.59422103673147,145.31382794189935
23.0,84.26898337032709,102.58439795798571,145.331093615264
24.0,84.22162313549728,102.5744608254334,145.3483967706445
25.0,84.17446717104579,102.56441049760514,145.36573763692556
26.0,84.1275102743383,102.55424783041005,145.38311644299174
27.0,84.08074733248016,102.54397367714012,145.40053341772767
28.0,84.03417332121613,102.53358888847444,145.417988790018
29.0,83.9877833038402,102.52309431248345,145.4354827887473
30.0,83.94157243011519,102.51249079463321,145.4530156428002
31.0,83.89553593520218,102.50177917778971,145.47058758106138
32.0,83.84966913859968,102.49096030222307,145.4881988324154
33.0,83.80396744309257,102.48003500561184,145.5058496257469
34.0,83.7584263337106,102.46900412304727,145.5235401899405
35.0,83.71304137669632,102.45786848703756,145.54127075388084
36.0,83.66780821848278,102.44662892751214,145.5590415464525
37.0,83.62272258468036,102.4352862718259,145.57685279654012
38.0,83.5777802790732,102.42384134476352,145.59470473302835
39.0,83.53297718262475,102.41229496854369,145.6125975848018
40.0,83.48830925249263,102.40064796282334,145.63053158074504
41.0,83.4437725210527,102.38890114470202,145.64850694974274
42.0,83.39936309493214,102.37705532872604,145.6665239206795
43.0,83.35507715405164,102.36511132689282,145.68458272243998
44.0,83.31091095067659,102.35306994865508,145.70268358390877
45.0,83.26686080847709,102.3409320009252,145.72082673397048
46.0,83.22292312159696,102.32869828807945,145.73901240150977
47.0,83.17909435373141,102.31636961196216,145.7572408154112
48.0,83.13537103721356,102.30394677189014,145.77551220455945
49.0,83.09174977210954,102.29143056465684,145.7938267978391
50.0,83.0482272253223,102.27882178453665,145.81218482413482
51.0,83.00480012970387,102.26612122328919,145.83058651233117
52.0,82.96146528317622,102.25332967016351,145.8490320913128
53.0,82.9182195478605,102.24044791190241,145.86752178996434
54.0,82.87505984921462,102.22747673274668,145.88605583717043
55.0,82.83198317517923,102.21441691443941,145.90463446181565
56.0,82.78898657533193,102.20126923623016,145.92325789278462
57.0,82.74606716004962,102.18803447487934,145.94192635896198
58.0,82.70322209967912,102.17471340466241,145.96064008923236
59.0,82.66044862371572,102.16130679737412,145.97939931248035
60.0,82.61774401998989,102.14781542233284,145.9982042575906
61.0,82.57510563386188,102.1342400463848,146.01705515344773
62.0,82.5325308674243,102.12058143390836,146.03595222893634
63.0,82.49001717871245,102.10684034681822,146.05489571294106
64.0,82.4475620809226,102.09301754456979,146.07388583434653
65.0,82.40516314163786,102.07911378416335,146.09292282203737
