wavelength xh2o xco xco2 xch4 xnh3 xh2s xph3 xhcn xc2h2 xoh xna xk xso2
1.926642626366572353e+00 -2.282164489763448501e+01 -4.284147444345451561e+01 -2.557182572093877582e+01 -2.575657645681697616e+01 -2.330761589349990714e+01 -2.440441087191543090e+01 -2.555414278623072732e+01 -2.540682171037051518e+01 -2.559347566050770340e+01 -3.457258852372812186e+01 -2.990299929261535894e+01 -2.983846840266116729e+01 -2.935835969733505380e+01
1.926000626157852835e+00 -2.289927368201585622e+01 -4.204026199878841652e+01 -2.563563029444832964e+01 -2.587162043437718495e+01 -2.309659095837571385e+01 -2.420378442108339812e+01 -2.560034970831891243e+01 -2.538247890872933965e+01 -2.572891835554746365e+01 -3.456083306842899816e+01 -2.990294360810000995e+01 -2.983839680211269041e+01 -2.933160233807353734e+01
1.925358839877893580e+00 -2.486112803192753162e+01 -4.205537503953742373e+01 -2.575068611415198205e+01 -2.581127816174993228e+01 -2.296652133287028974e+01 -2.456150663575311199e+01 -2.573790789717234162e+01 -2.543092736316375024e+01 -2.557936271541282025e+01 -3.370118198282192168e+01 -2.990288857902701736e+01 -2.983832604268389233e+01 -2.935040677185378399e+01
1.924717267455408276e+00 -2.315938399836489836e+01 -4.187007794396443927e+01 -2.581933114587919320e+01 -2.591804581552051445e+01 -2.312015081936384320e+01 -2.381289396701145122e+01 -2.563945880606564032e+01 -2.537058114117983365e+01 -2.578286524098019683e+01 -3.369979907680611575e+01 -2.990283046400183053e+01 -2.983825131421311738e+01 -2.933140685448204721e+01
1.924075908819135039e+00 -2.223435930745768019e+01 -4.203938416248966803e+01 -2.581628065081034862e+01 -2.580435246878758804e+01 -2.320722296499205584e+01 -2.457122867405146849e+01 -2.548091771295581154e+01 -2.531999508963871648e+01 -2.577342281802532753e+01 -3.371300557865893666e+01 -2.990277572406172268e+01 -2.983818092399167554e+01 -2.934477657131353823e+01
1.923434763897835964e+00 -2.444139513916392659e+01 -4.742853475339584435e+01 -2.587436592242690026e+01 -2.575296296628433623e+01 -2.306135362329527894e+01 -2.473642927314177697e+01 -2.575043159094833811e+01 -2.517401846611345917e+01 -2.559788101623772150e+01 -3.370692282645885740e+01 -2.990271788983058343e+01 -2.983810655368832698e+01 -2.928543594666010463e+01
1.922793832620295351e+00 -2.325584141517408199e+01 -4.212027799983572862e+01 -2.596275350378338231e+01 -2.587162956163302852e+01 -2.316075011246741866e+01 -2.416955482099942643e+01 -2.575455299072434556e+01 -2.526908481829128306e+01 -2.574197162693061358e+01 -3.712340993465871009e+01 -2.990266286816648034e+01 -2.983803579853501731e+01 -2.923348757330208514e+01
1.922153114915323480e+00 -2.424020560601872631e+01 -4.286485588815079240e+01 -2.597920479483364531e+01 -2.575978027666356596e+01 -2.342231121835018115e+01 -2.373298318406359186e+01 -2.589531644216203787e+01 -2.529874994947456912e+01 -2.564356604328564515e+01 -3.674066941651690144e+01 -2.990260522142530419e+01 -2.983796166643706016e+01 -2.930140436745915977e+01
1.921512610711752833e+00 -2.315431849668209452e+01 -4.169997142280622171e+01 -2.602214735360959708e+01 -2.558540134794300158e+01 -2.350664167225879453e+01 -2.417578078099947803e+01 -2.591732297144267250e+01 -2.504918831229991127e+01 -2.580857749903591269e+01 -3.405502317944716140e+01 -2.990254995818456862e+01 -2.983789059794289500e+01 -2.929152710533899295e+01
1.920872319938439876e+00 -2.201268421280379783e+01 -4.170971065777280273e+01 -2.599397410294445265e+01 -2.557493611198591665e+01 -2.308146422502455763e+01 -2.431205836751018268e+01 -2.563059561536799436e+01 -2.567132614346157737e+01 -2.565093744458679481e+01 -3.403806529646866608e+01 -2.990249245869704353e+01 -2.983781665232967839e+01 -2.927820031369806131e+01
1.920232242524265054e+00 -2.316663569974035042e+01 -4.240458385366122940e+01 -2.607270977786517463e+01 -2.570632957209511105e+01 -2.338477271101611166e+01 -2.411240123729105633e+01 -2.578995431335030730e+01 -2.504819155214088511e+01 -2.567293757349703398e+01 -3.572122617573222669e+01 -2.990243699407009359e+01 -2.983774532214698993e+01 -2.923957424931457183e+01
1.919592378398132126e+00 -2.228041149936350607e+01 -4.176571085232504288e+01 -2.613817442042939021e+01 -2.554809322654564596e+01 -2.316214022233207004e+01 -2.374871203771905215e+01 -2.571117672763641337e+01 -2.524599881754685526e+01 -2.579477136097978729e+01 -3.360912920281192129e+01 -2.990237960155676689e+01 -2.983767151123641170e+01 -2.931511450988753609e+01
1.918952727488969057e+00 -2.503974454464879074e+01 -4.222611393537639657e+01 -2.619201954860792370e+01 -2.588996167561439421e+01 -2.328973946003975470e+01 -2.402387921855444475e+01 -2.573141116207673207e+01 -2.511661098483028454e+01 -2.559315634146942386e+01 -3.807220616155410653e+01 -2.990232397577731760e+01 -2.983759997107922857e+01 -2.932253840734656691e+01
1.918313289725727122e+00 -2.398437206957776269e+01 -4.469859033641205315e+01 -2.628021639613980653e+01 -2.589059396291003523e+01 -2.320057753786407417e+01 -2.456758844062159497e+01 -2.558787972585771442e+01 -2.495580200055111675e+01 -2.573935916118474765e+01 -3.564583775072635063e+01 -2.990226664991515548e+01 -2.983752624302704959e+01 -2.916936831588067491e+01
1.917674065037380915e+00 -2.408247769639342550e+01 -4.147715058827318302e+01 -2.637735194452503151e+01 -2.585356026195135115e+01 -2.339641150331386399e+01 -2.405094188739872507e+01 -2.569613122173796427e+01 -2.507618327070017727e+01 -2.581850049299244532e+01 -3.609176076911462872e+01 -2.990221090326015130e+01 -2.983745454467094760e+01 -2.918271988782192139e+01
1.917035053352929896e+00 -2.306868718234741777e+01 -4.162186437638478509e+01 -2.655177925756242630e+01 -2.572133758121217895e+01 -2.315177556579041251e+01 -2.454334697118159525e+01 -2.581346279506737673e+01 -2.495927613693211455e+01 -2.566905365553996177e+01 -3.660486337252919498e+01 -2.990215360368304687e+01 -2.983738084757161957e+01 -2.919055444615501571e+01
1.916396254601395954e+00 -2.246633499717076887e+01 -4.179725042415285685e+01 -2.660143678918702292e+01 -2.579939943424393789e+01 -2.316752566042940131e+01 -2.364796384623257097e+01 -2.569335908219817810e+01 -2.496873439641802861e+01 -2.575726490134810476e+01 -3.067102345131604224e+01 -2.990209777647257994e+01 -2.983730904285364716e+01 -2.923718295585471694e+01
1.915757668711825401e+00 -2.442392028608732701e+01 -4.465320479343529314e+01 -2.651138088057111730e+01 -2.573473684582512888e+01 -2.353116392915689659e+01 -2.413360008931823586e+01 -2.547079095218227707e+01 -2.530111032044585428e+01 -2.580803203841626114e+01 -3.070496075563932337e+01 -2.990204046277152727e+01 -2.983723532474055773e+01 -2.928641410746532614e+01
1.915119295613287420e+00 -2.303795202160229039e+01 -4.169806721646151004e+01 -2.638672824294218699e+01 -2.582850159239254140e+01 -2.322845245374032075e+01 -2.413223490434188534e+01 -2.566551257332373481e+01 -2.473613449843248091e+01 -2.560144979370639717e+01 -3.048395048857186040e+01 -2.990198459536854969e+01 -2.983716346555869947e+01 -2.930336307238476579e+01
1.914481135234875619e+00 -2.309322283644674556e+01 -4.136889292125255935e+01 -2.632567843628540771e+01 -2.567561397888263741e+01 -2.364128303037771062e+01 -2.449954241775379771e+01 -2.579231573182626391e+01 -2.527534740361205579e+01 -2.575761271612562098e+01 -3.347996085606475702e+01 -2.990192722709121398e+01 -2.983708967440354698e+01 -2.933851746455133380e+01
1.913843187505707144e+00 -2.220169802119934488e+01 -4.168355899071528370e+01 -2.599296004646408775e+01 -2.574094111142072805e+01 -2.357366894917977973e+01 -2.359890483740450051e+01 -2.556757971877064151e+01 -2.497685391058145044e+01 -2.571534934431135966e+01 -3.357140373595004945e+01 -2.990187135990193568e+01 -2.983701781271740927e+01 -2.929954672859551579e+01
1.913205452354922009e+00 -2.283945138088860460e+01 -4.136999758322539833e+01 -2.613481698101664108e+01 -2.581469998971851609e+01 -2.350106370217481100e+01 -2.477796272955690426e+01 -2.556795693362536781e+01 -2.469576031056985244e+01 -2.562551164797715231e+01 -3.356986235031656918e+01 -2.990181389655266031e+01 -2.983694389643014944e+01 -2.928466793929554868e+01
1.912567929711684656e+00 -2.367335051056396011e+01 -4.186925249533899063e+01 -2.609099264882481961e+01 -2.567005525341917860e+01 -2.346052918350459038e+01 -2.403542357349520486e+01 -2.567068012745255956e+01 -2.511361224443075102e+01 -2.575631879272624403e+01 -3.607672624925209703e+01 -2.990175807002657038e+01 -2.983687208426100668e+01 -2.919148831177562897e+01
1.911930619505182838e+00 -2.274305336920578569e+01 -4.232407140908301812e+01 -2.605364517556914450e+01 -2.542856996421680194e+01 -2.324284692695859533e+01 -2.373559235818269997e+01 -2.551794199270695174e+01 -2.470774064975473294e+01 -2.571189618352691397e+01 -3.696019254823077915e+01 -2.990170047106591511e+01 -2.983679799068911720e+01 -2.922387897449780425e+01
1.911293521664627848e+00 -2.275863675763062588e+01 -4.130413661321432528e+01 -2.586398205663185479e+01 -2.575297871638104397e+01 -2.326447920508176281e+01 -2.374586808448641762e+01 -2.570048786938527741e+01 -2.485989363808958785e+01 -2.556773383170463276e+01 -3.215602510682079185e+01 -2.990164472569623300e+01 -2.983672628012060457e+01 -2.926869307187662272e+01
1.910656636119254514e+00 -2.293304564452975924e+01 -4.122995341177714579e+01 -2.598663560807970185e+01 -2.590195992770838984e+01 -2.364469965134653862e+01 -2.419313668905673254e+01 -2.540778132911820464e+01 -2.492872903550061991e+01 -2.575957823879113207e+01 -3.132054249596894380e+01 -2.990158695054139315e+01 -2.983665195704977791e+01 -2.936978921996661995e+01
1.910019962798321647e+00 -2.380048781739108676e+01 -4.165367625449169964e+01 -2.600670265814076743e+01 -2.570204977833046556e+01 -2.376570404088757016e+01 -2.411213178264308965e+01 -2.556618997030367879e+01 -2.455409286524665546e+01 -2.573678628839553539e+01 -3.019830513875086808e+01 -2.990153132686469917e+01 -2.983658040022734070e+01 -2.937578513651485679e+01
1.909383501631111146e+00 -2.349376759315678953e+01 -4.120980001497248679e+01 -2.579550481770445813e+01 -2.577254052353826097e+01 -2.320392305458444682e+01 -2.364482898357941565e+01 -2.574498499842401600e+01 -2.509243148546840274e+01 -2.566385123430197979e+01 -3.140398382703902058e+01 -2.990147333488954118e+01 -2.983650579538155512e+01 -2.938112639928313286e+01
1.908747252546928896e+00 -2.314388600639690097e+01 -4.146356299047806715e+01 -2.601347662223722068e+01 -2.570797940004589321e+01 -2.367823482858771200e+01 -2.396368842511819963e+01 -2.558741005225219567e+01 -2.465089382638319293e+01 -2.563817437702415702e+01 -3.135361134677388861e+01 -2.990141787348560598e+01 -2.983643444451210058e+01 -2.936148201752474662e+01
1.908111215475103428e+00 -2.425895073882865915e+01 -4.123868525676215313e+01 -2.602892441753502695e+01 -2.572309768528411311e+01 -2.342487195387684196e+01 -2.406767510442012892e+01 -2.565812228060557842e+01 -2.454312282670848333e+01 -2.581053519620348879e+01 -3.432834354811908639e+01 -2.990135962402058567e+01 -2.983635950555346739e+01 -2.933286768684067880e+01
1.907475390344988364e+00 -2.421998229033621186e+01 -4.120297278575686306e+01 -2.581980828249572824e+01 -2.558835751868508623e+01 -2.373073054326322762e+01 -2.453227387334700538e+01 -2.580298390694594701e+01 -2.477617104177089757e+01 -2.562766265993082726e+01 -3.049346305873812923e+01 -2.990130436551254789e+01 -2.983628841290573419e+01 -2.930510667821879522e+01
1.906839777085959753e+00 -2.235445381094860196e+01 -4.132054995682315734e+01 -2.603123444364321770e+01 -2.579971149678909725e+01 -2.357305763370905183e+01 -2.361586500121427079e+01 -2.572360738596755780e+01 -2.441371516194694991e+01 -2.557717863084964804e+01 -3.052103393565122502e+01 -2.990124581784464652e+01 -2.983621308743439471e+01 -2.931717729904439551e+01
1.906204375627417180e+00 -2.315607544993325462e+01 -4.180415198829930290e+01 -2.588931506458272125e+01 -2.577746084604032362e+01 -2.350258198421318312e+01 -2.404290520177983126e+01 -2.592457672623120146e+01 -2.477374574492438342e+01 -2.568745904043796813e+01 -3.072387802621446085e+01 -2.990119080289922593e+01 -2.983614230533922651e+01 -2.943206808351752457e+01
1.905569185898783990e+00 -2.217349537944739168e+01 -4.102102126630096990e+01 -2.612165176144274525e+01 -2.569042415981095928e+01 -2.355169823106147931e+01 -2.450157749097787274e+01 -2.585930634720953236e+01 -2.448180110056608072e+01 -2.568002238618122846e+01 -3.031702677192915374e+01 -2.990113208625437125e+01 -2.983606675957610932e+01 -2.948963408146497045e+01
1.904934207829507509e+00 -2.346090038421726831e+01 -4.094834030084064125e+01 -2.601726706417956692e+01 -2.565318972718215562e+01 -2.347783832373810853e+01 -2.365185658380956824e+01 -2.602668341919018857e+01 -2.447870783744641088e+01 -2.572393143657745895e+01 -3.059933812459816238e+01 -2.990107507386525043e+01 -2.983599340495976904e+01 -2.946234476149171044e+01
1.904299441349057265e+00 -2.459409589807606977e+01 -4.388567429102167949e+01 -2.620343693485813219e+01 -2.560132795586580201e+01 -2.344201410426709131e+01 -2.406683955940115283e+01 -2.590757471065131412e+01 -2.457671433078943934e+01 -2.551481767740211737e+01 -3.080889789660350786e+01 -2.990101905495636103e+01 -2.983592132715534362e+01 -2.945073194426569074e+01
1.903664886386928545e+00 -2.348237335387296909e+01 -4.103224934334176766e+01 -2.607126974266344277e+01 -2.552046450007394895e+01 -2.374232731284635634e+01 -2.416754071390998604e+01 -2.564822748552727205e+01 -2.427110314904279065e+01 -2.560325007838602573e+01 -3.633617575006103095e+01 -2.990096102904568198e+01 -2.983584666556775744e+01 -2.938800063842842292e+01
1.903030542872637509e+00 -2.234440452140266231e+01 -4.230836429033460888e+01 -2.624884164919767215e+01 -2.574550917633114722e+01 -2.382878137049529244e+01 -2.372743365862847398e+01 -2.575533198656838962e+01 -2.449716054032734647e+01 -2.550819482339187871e+01 -3.634714241858334560e+01 -2.990090535536284122e+01 -2.983577502909388457e+01 -2.923431400529418056e+01
1.902396410735725629e+00 -2.426024645827660819e+01 -4.099497580928378682e+01 -2.624350838734212843e+01 -2.579606012084292033e+01 -2.363795855570869620e+01 -2.402667631931176118e+01 -2.582866200057434725e+01 -2.440600857887061537e+01 -2.560659916290131832e+01 -3.019557371710624594e+01 -2.990084688860324036e+01 -2.983569979742362221e+01 -2.928121861589124464e+01
1.901762489905756581e+00 -2.337554046193314505e+01 -4.081895560403351197e+01 -2.630762648715242591e+01 -2.572663767940290214e+01 -2.372039696744695902e+01 -2.410402204173099960e+01 -2.586003908839609622e+01 -2.425751304418267296e+01 -2.559283062062509728e+01 -3.642142151406707740e+01 -2.990079160096603772e+01 -2.983562865482916138e+01 -2.924055827648034267e+01
1.901128780312319133e+00 -2.388026415519892254e+01 -4.082093087378520835e+01 -2.640731621574201071e+01 -2.559485105946401973e+01 -2.384057854035968660e+01 -2.375163668984246357e+01 -2.575468274550760839e+01 -2.472567310103243443e+01 -2.574284670284096066e+01 -3.519793363892564031e+01 -2.990073275891923998e+01 -2.983555293739038916e+01 -2.933547263020697571e+01
1.900495281885023813e+00 -2.262455211502803820e+01 -4.091774089116876212e+01 -2.645238964767557377e+01 -2.561865419473038585e+01 -2.350527298588377789e+01 -2.416730618572518807e+01 -2.594701237037271468e+01 -2.412900789401541246e+01 -2.553767240977425601e+01 -3.556630876052428647e+01 -2.990067564270073319e+01 -2.983547943916092748e+01 -2.940955875475138370e+01
1.899861994553506017e+00 -2.229357576455163326e+01 -4.200454203487920779e+01 -2.638982558603571249e+01 -2.567308766413572840e+01 -2.361675312653553149e+01 -2.426778338206072405e+01 -2.589846634298180206e+01 -2.453356830553794765e+01 -2.557840018834716744e+01 -3.781203886492815514e+01 -2.990061956442308500e+01 -2.983540727511780943e+01 -2.944086758620826672e+01
1.899228918247423570e+00 -2.304008603698249402e+01 -4.120175953593681584e+01 -2.641944933840417420e+01 -2.561414505760346572e+01 -2.367526017867663413e+01 -2.382750326661552620e+01 -2.581448507623530730e+01 -2.429087175843758928e+01 -2.549437638708068476e+01 -3.378735663623073293e+01 -2.990056126282370741e+01 -2.983533224858907573e+01 -2.946263983238418405e+01
1.898596052896457831e+00 -2.397821230202509213e+01 -4.074039563391566077e+01 -2.644032570639910773e+01 -2.556383551772633567e+01 -2.392512262684812185e+01 -2.415439481648751396e+01 -2.588129423460146938e+01 -2.410878882672194834e+01 -2.562181683415249722e+01 -3.688186677392508273e+01 -2.990050567263768855e+01 -2.983526070974885869e+01 -2.941427992908121070e+01
1.897963398430314141e+00 -2.279262600768878499e+01 -4.076348557589155064e+01 -2.643868404754102741e+01 -2.563520264305855179e+01 -2.359133714789075498e+01 -2.429007459774029343e+01 -2.578366567046839464e+01 -2.424586796262261146e+01 -2.546235054311476276e+01 -3.079672348786573011e+01 -2.990044678700741443e+01 -2.983518492880321560e+01 -2.930633284217471868e+01
1.897330954778721157e+00 -2.361821777251672927e+01 -4.072739441443734165e+01 -2.642520069437120966e+01 -2.554100909334325564e+01 -2.375885727113700696e+01 -2.386744524739899020e+01 -2.576214038827762920e+01 -2.405591546734364528e+01 -2.567977516206855881e+01 -3.172943948130064840e+01 -2.990038965739405086e+01 -2.983511140614637114e+01 -2.922514897914163257e+01
